parking,name,owner,address,postCode,email,telephone,type,capacity,latitude,longitude,shape
https://velopark.ilabt.imec.be/data/NMBS_210,Schendelbeke Fietsenstalling f1,NMBS,Moenebroekstraat 1,9506,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,28,50.79787287745145,3.8989749235908677,
https://velopark.ilabt.imec.be/data/NMBS_211,Schoonaarde Fietsenstalling f1,NMBS,Oude Brugstraat 2,9200,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,99,51.00329835112081,4.011540322702806,
https://velopark.ilabt.imec.be/data/NMBS_212,Schoonaarde Fietsenstalling f2,NMBS,Oude Brugstraat 2,9200,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,54,51.00310209320897,4.011611013063315,
https://velopark.ilabt.imec.be/data/NMBS_213,Serskamp Fietsenstalling f1,NMBS,Billegem 40,9260,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,50.98509592292883,3.958233431357582,
https://velopark.ilabt.imec.be/data/NMBS_214,Serskamp Fietsenstalling f2,NMBS,Billegem 42,9260,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,72,50.984992445979884,3.958505803580473,
https://velopark.ilabt.imec.be/data/NMBS_215,Sinaai Fietsenstalling f1,NMBS,Schrijberg 21,9111,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,78,51.143462639428456,4.068325980502638,
https://velopark.ilabt.imec.be/data/NMBS_216,Sinaai Fietsenstalling f2,NMBS,Schrijberg 39,9111,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,72,51.1430551527275,4.067897888589582,
https://velopark.ilabt.imec.be/data/NMBS_217,St-Denijs-Boekel Fietsenstalling f1,NMBS,Dries,9630,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,48,50.87427145274234,3.6979489613077434,
https://velopark.ilabt.imec.be/data/NMBS_218,St-Denijs-Boekel Fietsenstalling f2,NMBS,Heufkensstraat 148,9630,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,45,50.8741123747141,3.6981911812335997,
https://velopark.ilabt.imec.be/data/NMBS_219,St-Gillis Fietsenstalling f1,NMBS,Pastoor Claeysstraat,9200,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,51.02167915618696,4.118133182166519,
https://velopark.ilabt.imec.be/data/NMBS_220,St-Martens-Bodegem Fietsenstalling f1,NMBS,Molenstraat,1700,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,50.86738582106085,4.206623284363214,
https://velopark.ilabt.imec.be/data/NMBS_221,St-Martens-Bodegem Fietsenstalling f2,NMBS,Molenstraat,1700,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,56,50.86718924139788,4.2066615748149765,
https://velopark.ilabt.imec.be/data/NMBS_222,St-Niklaas Fietsenstalling f1,NMBS,Stationstunnel,9100,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,1084,51.17126921482839,4.14386562392375,
https://velopark.ilabt.imec.be/data/NMBS_223,St-Niklaas Fietsenstalling f2,NMBS,Noordlaan 32,9100,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,352,51.17246896188627,4.144535923737392,
https://velopark.ilabt.imec.be/data/NMBS_224,St-Niklaas Fietsenstalling f3,NMBS,Noordlaan,9100,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,168,51.17213221493993,4.14353879216525,
https://velopark.ilabt.imec.be/data/NMBS_225,St-Niklaas Fietsenstalling f4,NMBS,Stationstunnel,9100,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,198,51.171391348275435,4.144141592373917,
https://velopark.ilabt.imec.be/data/NMBS_226,Sleidinge Fietsenstalling f1,NMBS,Weststraat 131,9940,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,94,51.12618414925557,3.6677570642471657,
https://velopark.ilabt.imec.be/data/NMBS_227,Sleidinge Fietsenstalling f1,NMBS,Weststraat,9940,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,94,51.12596145430402,3.668103645377247,
https://velopark.ilabt.imec.be/data/NMBS_228,Temse Fietsenstalling f1,NMBS,Stationsplein,9140,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,234,51.12640675718461,4.221427353730133,
https://velopark.ilabt.imec.be/data/NMBS_229,Terhagen Fietsenstalling f1,NMBS,Azaleastraat,9552,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,30,50.901596814290755,3.8963036613129383,
https://velopark.ilabt.imec.be/data/NMBS_230,Ternat Fietsenstalling f1,NMBS,Statiestraat 113,1740,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,176,50.87458706287964,4.165241032912793,
https://velopark.ilabt.imec.be/data/NMBS_231,Ternat Fietsenstalling f1,NMBS,Statiestraat 119,1740,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,176,50.874609151569786,4.164810889702853,
https://velopark.ilabt.imec.be/data/NMBS_232,Ternat Fietsenstalling f1,NMBS,Statiestraat 125,1740,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,176,50.87464038984775,4.164445363846463,
https://velopark.ilabt.imec.be/data/NMBS_233,Tielt Fietsenstalling f1,NMBS,8700 Tielt,8700,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,90,50.99069849660407,3.330076647389887,
https://velopark.ilabt.imec.be/data/NMBS_234,Tielt Fietsenstalling f2,NMBS,Stationsberm,8700,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,139,50.99023502632234,3.3286902153321596,
https://velopark.ilabt.imec.be/data/NMBS_235,Tollembeek Fietsenstalling f1,NMBS,Statiestraat 160,1570,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,36,50.73549484307865,3.9929634836879595,
https://velopark.ilabt.imec.be/data/NMBS_236,Torhout Fietsenstalling f1,NMBS,Stationsstraat 18,8820,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,400,51.06505460388836,3.105553808243989,
https://velopark.ilabt.imec.be/data/NMBS_237,Torhout Fietsenstalling f2,NMBS,Kasteelstraat,8820,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,146,51.06435256681095,3.105982798108596,
https://velopark.ilabt.imec.be/data/NMBS_238,Veurne Fietsenstalling f1,NMBS,8630 Veurne,8630,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,60,51.0736498374331,2.6707634251913337,
https://velopark.ilabt.imec.be/data/NMBS_239,Veurne Fietsenstalling f1,NMBS,8630 Veurne,8630,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,60,51.07368212427017,2.6705546411117496,
https://velopark.ilabt.imec.be/data/NMBS_240,Viane-Moerbeke Fietsenstalling f1,NMBS,9500 Geraardsbergen,9500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,56,50.75178481439955,3.9170905219621064,
https://velopark.ilabt.imec.be/data/NMBS_241,Viane-Moerbeke Fietsenstalling f2,NMBS,Edingseweg 313,9500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,28,50.752045117995024,3.9170923396661035,
https://velopark.ilabt.imec.be/data/NMBS_242,Vichte Fietsenstalling f1,NMBS,Beukenhofstraat,8570,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,50.83364531331629,3.3917711916179347,
https://velopark.ilabt.imec.be/data/NMBS_243,Vichte Fietsenstalling f2,NMBS,Beukenhofstraat,8570,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,112,50.833469830334764,3.3916883511440004,
https://velopark.ilabt.imec.be/data/NMBS_244,Vijfhuizen Fietsenstalling f1,NMBS,Gentsesteenweg 134,9420,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,28,50.94345992057829,3.983127236839068,
https://velopark.ilabt.imec.be/data/NMBS_245,Waarschoot Fietsenstalling f1,NMBS,Hoekje,9950,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,112,51.15466229658319,3.6143985852009584,
https://velopark.ilabt.imec.be/data/NMBS_246,Waregem Fietsenstalling f1,NMBS,Noorderlaan 73,8790,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,72,50.89134399331766,3.4239998926475326,
https://velopark.ilabt.imec.be/data/NMBS_247,Waregem Fietsenstalling f2,NMBS,Noorderlaan,8790,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,228,50.89220949621702,3.425403924180778,
https://velopark.ilabt.imec.be/data/NMBS_248,Waregem Fietsenstalling f3,NMBS,8790 Waregem,8790,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,388,50.89185510507964,3.42388093503808,
https://velopark.ilabt.imec.be/data/NMBS_249,Waregem Fietsenstalling f3,NMBS,8790 Waregem,8790,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,388,50.89204067565158,3.4241947047715646,
https://velopark.ilabt.imec.be/data/NMBS_250,Waregem Fietsenstalling f3,NMBS,Boulezlaan 1,8790,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,388,50.89193915696972,3.423768120250314,
https://velopark.ilabt.imec.be/data/NMBS_251,Welle Fietsenstalling f1,NMBS,Hertstraat 68,9473,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,50.9032101109478,4.050821144552105,
https://velopark.ilabt.imec.be/data/NMBS_252,Wervik Fietsenstalling f1,NMBS,Stationsstraat 17,8940,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,80,50.78189496503756,3.0462777243849413,
https://velopark.ilabt.imec.be/data/NMBS_253,Wervik Fietsenstalling f1,NMBS,Koer Verack,8940,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,80,50.781667857786324,3.0461769052840353,
https://velopark.ilabt.imec.be/data/NMBS_254,Wervik Fietsenstalling f2,NMBS,Stationsstraat 3,8940,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,112,50.7816939842236,3.0457822242094132,
https://velopark.ilabt.imec.be/data/NMBS_255,Wetteren Fietsenstalling f1,NMBS,9230 Wetteren,9230,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,162,51.00160949049423,3.8831809290802926,
https://velopark.ilabt.imec.be/data/NMBS_256,Wevelgem Fietsenstalling f1,NMBS,Stationsstraat 5,8560,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,56,50.81092092588905,3.1824856720469397,
https://velopark.ilabt.imec.be/data/NMBS_257,Wevelgem Fietsenstalling f1,NMBS,Stationsstraat 5,8560,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,56,50.810957936292475,3.182567943987081,
https://velopark.ilabt.imec.be/data/NMBS_258,Wevelgem Fietsenstalling f2,NMBS,Nieuwe Markt 33,8560,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,126,50.81095974067421,3.182031149459833,
https://velopark.ilabt.imec.be/data/NMBS_259,Wichelen Fietsenstalling f1,NMBS,Spoorweglaan,9260,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,75,51.00198603871441,3.969818917475653,
https://velopark.ilabt.imec.be/data/NMBS_260,Wichelen Fietsenstalling f2,NMBS,Paepestraat 4,9260,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,36,51.001790368537314,3.969654809766742,
https://velopark.ilabt.imec.be/data/NMBS_261,Willebroek Fietsenstalling f1,NMBS,Stationsplein 16,2830,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,112,51.0662550012141,4.354747904133303,
https://velopark.ilabt.imec.be/data/NMBS_262,Willebroek Fietsenstalling f1,NMBS,Stationsplein 15,2830,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,112,51.06621278635968,4.354961706309984,
https://velopark.ilabt.imec.be/data/NMBS_263,Willebroek Fietsenstalling f1,NMBS,Stationsplein 13,2830,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,112,51.06616828975269,4.355193626709429,
https://velopark.ilabt.imec.be/data/NMBS_264,Willebroek null,NMBS,IJzerenwegstraat,2830,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,51.06631452127809,4.356219056018493,
https://velopark.ilabt.imec.be/data/NMBS_265,Wondelgem Fietsenstalling f1,NMBS,Wondelgemstationplein,9032,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,51.0895460041799,3.7196031719249647,
https://velopark.ilabt.imec.be/data/NMBS_266,Zandbergen Fietsenstalling f1,NMBS,Jan de Coomanstraat 49,9506,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,50.806805383990785,3.9579599277711126,
https://velopark.ilabt.imec.be/data/NMBS_267,Zedelgem Fietsenstalling f1,NMBS,Ruddervoordsestraat 65,8210,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,252,51.12695151163568,3.1642864992163084,
https://velopark.ilabt.imec.be/data/NMBS_268,Zeebrugge-Dorp Fietsenstalling f1,NMBS,Venetiëstraat 28,8380,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,70,51.326539320132355,3.195664844156218,
https://velopark.ilabt.imec.be/data/NMBS_269,Zeebrugge-Dorp Fietsenstalling f2,NMBS,Venetiëstraat 28,8380,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,36,51.32656055025333,3.19548601091156,
https://velopark.ilabt.imec.be/data/NMBS_270,Zeebrugge-Dorp Fietsenstalling f3,NMBS,Venetiëstraat 36,8380,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,22,51.32648847954343,3.1947816405354734,
https://velopark.ilabt.imec.be/data/NMBS_271,Zeebrugge-Strand Fietsenstalling f1,NMBS,Baron de Maerelaan,8380,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,46,51.330088186366865,3.183304629422196,
https://velopark.ilabt.imec.be/data/NMBS_272,Temse Fietsenstalling f2,NMBS,Stationsplein,9140,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,56,51.12582984046947,4.221318450366784,
https://velopark.ilabt.imec.be/data/NMBS_273,Zele Fietsenstalling f1,NMBS,Spoorwegstraat 5,9240,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,356,51.073399287871474,4.0410932183784105,
https://velopark.ilabt.imec.be/data/NMBS_274,Zele Fietsenstalling f2,NMBS,Spoorwegstraat 1A,9240,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,96,51.073140030490826,4.041804757767623,
https://velopark.ilabt.imec.be/data/NMBS_275,Zellik Fietsenstalling f1,NMBS,Galgenberg,1731,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,50.890045933056,4.2750256281879055,
https://velopark.ilabt.imec.be/data/NMBS_277,Heist Fietsenstalling f2,NMBS,Hendrik Consciencepad,8301,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,28,51.33417018765073,3.2396109444565644,
https://velopark.ilabt.imec.be/data/NMBS_278,Merchtem Fietsenstalling f3,NMBS,Stationsstraat 137,1785,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,50,50.95348559259249,4.224331803314444,
https://velopark.ilabt.imec.be/data/NMBS_279,Bissegem Fietsenstalling f2,NMBS,Bissegemsestraat 289,8501,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,7,50.826233723100174,3.225738004287637,
https://velopark.ilabt.imec.be/data/NMBS_280,Ieper Fietsenstalling f3,NMBS,8900 Ieper,8900,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,60,50.84801287861774,2.8759217142451314,
https://velopark.ilabt.imec.be/data/NMBS_281,Ieper Fietsenstalling f4,NMBS,8900 Ieper,8900,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,16,50.848301302029725,2.876441364933483,
https://velopark.ilabt.imec.be/data/NMBS_282,Tielt Fietsenstalling f3,NMBS,8700 Tielt,8700,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,50.99071782484817,3.330972829719847,
https://velopark.ilabt.imec.be/data/NMBS_283,Deinze Fietsenstalling f1,NMBS,Statieplein,9800,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,924,50.97812653095248,3.5339283444274256,
https://velopark.ilabt.imec.be/data/NMBS_284,Deinze Fietsenstalling f2,NMBS,Statieplein,9800,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,446,50.977974304069484,3.533391732956621,
https://velopark.ilabt.imec.be/data/NMBS_285,Deinze Fietsenstalling f2,NMBS,9800 Deinze,9800,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,446,50.97767616460846,3.5335893990434357,
https://velopark.ilabt.imec.be/data/NMBS_286,Zingem Fietsenstalling f1,NMBS,Groenstraat 38,9750,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,165,50.90745115083104,3.6463597880508236,
https://velopark.ilabt.imec.be/data/NMBS_287,Zingem Fietsenstalling f2,NMBS,Biesstraat 62,9890,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,30,50.9102431925314,3.6465109299403675,
https://velopark.ilabt.imec.be/data/NMBS_288,Zottegem Fietsenstalling f1,NMBS,Musselystraat 3,9620,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,166,50.869487171256964,3.814285373147728,
https://velopark.ilabt.imec.be/data/NMBS_289,Zottegem Fietsenstalling f2,NMBS,Broeder Mareslaan 34,9620,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,426,50.8689912399967,3.8154335936920813,
https://velopark.ilabt.imec.be/data/NMBS_290,Zottegem Fietsenstalling f2,NMBS,Broeder Mareslaan,9620,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,426,50.86869606361689,3.8153693706488405,
https://velopark.ilabt.imec.be/data/NMBS_291,Appelterre Fietsenstalling f1,NMBS,Nederkouterweg,9400,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,42,50.81369958621499,3.973211286351757,
https://velopark.ilabt.imec.be/data/NMBS_292,Wetteren Fietsenstalling f2,NMBS,Spoorweglaan 6A,9230,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,96,51.00146576101983,3.8821215197410845,
https://velopark.ilabt.imec.be/data/NMBS_293,Wetteren Fietsenstalling f2,NMBS,Spoorweglaan 9,9230,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,96,51.00143042494941,3.8819293394271743,
https://velopark.ilabt.imec.be/data/NMBS_294,Wetteren Fietsenstalling f3,NMBS,9230 Wetteren,9230,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,184,51.00188706889885,3.883481981635697,
https://velopark.ilabt.imec.be/data/NMBS_295,Wetteren Fietsenstalling f4,NMBS,9230 Wetteren,9230,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,48,51.00180578999525,3.882916291681486,
https://velopark.ilabt.imec.be/data/NMBS_296,Wetteren Fietsenstalling f4,NMBS,9230 Wetteren,9230,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,48,51.00183399987311,3.8830667772355563,
https://velopark.ilabt.imec.be/data/NMBS_297,Noorderkempen Fietsenstalling f1,NMBS,Oudaenstraat,2960,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,170,51.357121256035306,4.632359630103689,
https://velopark.ilabt.imec.be/data/NMBS_298,Noorderkempen Fietsenstalling f2,NMBS,Brecht,2960,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,126,51.356959960377694,4.633303079358426,
https://velopark.ilabt.imec.be/data/NMBS_299,Antwerpen-luchtbal Fietsenstalling F3,NMBS,Klipperstraat,2030,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,18,51.244426207523645,4.424502244562411,
https://velopark.ilabt.imec.be/data/NMBS_300,Antwerpen-noorderdokken Fietsenstalling F1,NMBS,Argentiniëlaan,2030,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,30,51.26166133377035,4.4274380947820315,
https://velopark.ilabt.imec.be/data/NMBS_301,Ekeren Fietsenstalling f1,NMBS,Veltwijcklaan,2180,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,124,51.2811941110383,4.434344930222151,
https://velopark.ilabt.imec.be/data/NMBS_302,Ekeren Fietsenstalling f1,NMBS,Veltwijcklaan,2180,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,124,51.2810785040118,4.4343993695903965,
https://velopark.ilabt.imec.be/data/NMBS_303,Ekeren Fietsenstalling f2,NMBS,2180 Antwerpen,2180,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,92,51.28109641879801,4.433832117985771,
https://velopark.ilabt.imec.be/data/NMBS_304,Ekeren Fietsenstalling f2,NMBS,2180 Antwerpen,2180,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,92,51.28097987117056,4.433866839141413,
https://velopark.ilabt.imec.be/data/NMBS_305,Ekeren Fietsenstalling f3,NMBS,Veltwijcklaan 224,2180,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,18,51.281463622916384,4.434389983518273,
https://velopark.ilabt.imec.be/data/NMBS_306,St-mariaburg Fietsenstalling f1,NMBS,Lodewijk Andersonstraat,2180,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,51.29093620267079,4.43520488168128,
https://velopark.ilabt.imec.be/data/NMBS_307,St-mariaburg Fietsenstalling f1,NMBS,Schriek,2180,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,51.29080350452322,4.435243875392917,
https://velopark.ilabt.imec.be/data/NMBS_308,Kapellen Fietsenstalling f1,NMBS,Guyotlei 2,2950,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,144,51.313325262096505,4.432485262650596,
https://velopark.ilabt.imec.be/data/NMBS_309,Kapellen Fietsenstalling f3,NMBS,Stationsstraat,2950,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,84,51.31365663428701,4.4330614042080905,
https://velopark.ilabt.imec.be/data/NMBS_310,Kapellen Fietsenstalling f5,NMBS,Koolkaai,2950,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,108,51.31406415978348,4.4327122278268885,
https://velopark.ilabt.imec.be/data/NMBS_311,Heide Fietsenstalling f1,NMBS,Heidestatieplein,2920,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,156,51.365141486253464,4.460567635628592,
https://velopark.ilabt.imec.be/data/NMBS_312,Heide Blue Bike,NMBS,Heidestatieplein,2920,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,51.365148271004884,4.460405059739113,
https://velopark.ilabt.imec.be/data/NMBS_313,Heide Fietsenstalling f2,NMBS,Statielei,2920,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,306,51.36422359556798,4.4605247821493235,
https://velopark.ilabt.imec.be/data/NMBS_314,Kijkuit Fietsenstalling f1,NMBS,Kijkuitstraat 62,2920,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,48,51.378763475082174,4.467538996584381,
https://velopark.ilabt.imec.be/data/NMBS_315,Kalmthout Fietsenstalling f1,NMBS,Statieplein 7,2920,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,102,51.39103765661012,4.467143379541521,
https://velopark.ilabt.imec.be/data/NMBS_316,Kalmthout Fietsenstalling f2,NMBS,Heuvel 2,2920,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,72,51.391134504297796,4.4664596320908885,
https://velopark.ilabt.imec.be/data/NMBS_317,Kalmthout Fietsenstalling f3,NMBS,Statiestraat,2920,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,136,51.39082574595517,4.466830875450105,
https://velopark.ilabt.imec.be/data/NMBS_318,Wildert Fietsenstalling f2,NMBS,Akkerstraat,2910,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,78,51.4279097821516,4.463552184814071,
https://velopark.ilabt.imec.be/data/NMBS_319,Wildert Fietsenstalling f1,NMBS,Sint-Jansstraat 20,2910,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,64,51.427881504627486,4.463136048066436,
https://velopark.ilabt.imec.be/data/NMBS_320,Essen Fietsenstalling f1,NMBS,Handelsstraat 9,2910,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,237,51.463158305827704,4.451337741633901,
https://velopark.ilabt.imec.be/data/NMBS_321,Essen Fietsenstalling f2,NMBS,Spoorwegstraat,2910,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,56,51.462039905285295,4.451609673831479,
https://velopark.ilabt.imec.be/data/NMBS_322,Boechout Fietsenstalling f1,NMBS,Frans Segersstraat 10,2530,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,236,51.163419482913234,4.495059552887809,
https://velopark.ilabt.imec.be/data/NMBS_323,Boechout Fietsenstalling f2,NMBS,Heuvelstraat 63,2530,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,130,51.16325927815579,4.494655933157884,
https://velopark.ilabt.imec.be/data/NMBS_324,Lier Fietsenstalling f1,NMBS,Leopoldplein,2500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,606,51.13566983346224,4.560652901451361,
https://velopark.ilabt.imec.be/data/NMBS_325,Lier Fietsenstalling f4,NMBS,Leopoldplein,2500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,210,51.135949363673014,4.562872268888346,
https://velopark.ilabt.imec.be/data/NMBS_326,Lier Fietsenstalling f2,NMBS,Antwerpsesteenweg 11,2500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,281,51.13622204338095,4.561346200636031,
https://velopark.ilabt.imec.be/data/NMBS_327,Lier Fietsenstalling f2,NMBS,Antwerpsesteenweg 11,2500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,281,51.1362506363641,4.561796920805463,
https://velopark.ilabt.imec.be/data/NMBS_328,Lier Fietsenstalling f2,NMBS,Antwerpsesteenweg,2500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,281,51.13636214102965,4.5619637127909005,
https://velopark.ilabt.imec.be/data/NMBS_329,Lier Fietsenstalling f7,NMBS,Leopoldplein,2500,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,51.1356875217149,4.561277458151937,
https://velopark.ilabt.imec.be/data/NMBS_330,Kessel Fietsenstalling f2,NMBS,Emblemsesteenweg,2560,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,30,51.150945621968525,4.617693260024625,
https://velopark.ilabt.imec.be/data/NMBS_331,Kessel Fietsenstalling f1,NMBS,2560 Nijlen,2560,,,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,138,51.15088652462039,4.618494969053148,
